ticket_id,name,T2,T3,T31,T32,T33,T34,T35
140702071312721, ,4,99,99,0,0,0,0
140702071320921, ,6,3,1,0,0,0,2
140702071321421, ,6,99,99,0,0,0,0
140702071323321, ,4,5,1,1,1,0,2
140702071323921, ,0,1,1,0,0,0,0
140702071324521, ,2,6,1,1,0,2,2
140702071331521, ,2,4,1,0,1,0,2
140702081863421, ,6,1,0,0,1,0,0
140702081871621, ,99,4,1,0,1,0,2
140702081872921, ,4,4,1,1,0,0,2
140702081891521, ,0,3,1,0,0,0,2
140702081894421, ,99,495,99,99,99,99,99
140702081910221, ,4,1,0,0,1,0,0
140702081910821, ,4,4,1,0,1,0,2
140702051573521, ,99,495,99,99,99,99,99
140702051600521, ,4,1,1,0,0,0,0
140702051603421, ,99,495,99,99,99,99,99
140702061830821, ,99,1,1,0,0,0,0
140702061831521, ,99,99,99,0,0,0,0
140702061832021, ,99,495,99,99,99,99,99
140702061841021, ,0,495,99,99,99,99,99
140702031073721, ,0,1,1,0,0,0,0
140702031081321, ,4,4,1,0,1,0,2
140702031093721, ,0,1,0,0,1,0,0
140702031110121, ,0,1,1,0,0,0,0
140702031113621, ,0,1,0,0,1,0,0
140702031120621, ,4,3,1,0,0,0,2
140702131024021, ,99,99,99,0,0,0,0
140702131033521, ,4,0,0,0,0,0,0
140702131034021, ,0,3,0,1,0,0,2
140702131043821, ,99,495,99,99,99,99,99
140702131043921, ,0,495,99,99,99,99,99
140702131051221, ,6,99,99,0,0,0,0
140702131051821, ,99,495,99,99,99,99,99
140702141091021, ,4,1,0,0,1,0,0
140702141101421, ,99,99,99,0,0,0,0
140702081944221, ,4,1,1,0,0,0,0
140729131393821, ,4,0,0,0,0,0,0
140729151261621, ,0,1,1,0,0,0,0
140729071012721, ,2,1,1,0,0,0,0
140729071022621, ,99,495,99,99,99,99,99
140729071922121, ,0,495,99,99,99,99,99
140729071941521, ,4,495,99,99,99,99,99
140729071943821, ,4,495,99,99,99,99,99
140729071960121, ,0,99,99,0,0,0,0
140729071960721, ,0,4,1,0,1,2,0
140729071961921, ,4,1,0,0,1,0,0
140729071964321, ,0,1,1,0,0,0,0
140729071964921, ,2,1,1,0,0,0,0
140729071984921, ,4,3,1,0,0,0,2
140729071992421, ,2,495,99,99,99,99,99
110107041081021, ,4,1,0,0,1,0,0
110107041111821, ,2,495,99,99,99,99,99
110107041120621, ,4,5,1,0,2,0,2
110107041120721, ,6,5,1,1,1,0,2
110107041121321, ,99,0,0,0,0,0,0
110107041121921, ,4,2,1,1,0,0,0
110107041123021, ,2,5,1,1,1,0,2
110107041123721, ,4,99,99,0,0,0,0
110107041124221, ,6,4,1,0,1,0,2
110107061022121, ,4,4,1,1,0,0,2
110107061060721, ,6,2,0,0,0,2,0
110107071031321, ,2,1,1,0,0,0,0
110107051021721, ,0,1,0,1,0,0,0
110107051031821, ,99,495,99,99,99,99,99
110107051050921, ,2,99,99,0,0,0,0
110107061020921, ,4,4,1,0,1,0,2
110107021033121, ,6,5,1,0,0,2,2
110107031013221, ,6,4,1,1,0,0,2
110107031032221, ,99,5,1,0,0,2,2
110107031033421, ,99,99,99,0,0,0,0
110107041021121, ,4,1,1,0,0,0,0
110107041042021, ,4,99,99,0,0,0,0
110107041052121, ,4,6,1,0,1,2,2
110107041060921, ,4,4,1,1,0,0,2
140702091800921, ,0,3,0,0,1,0,2
140702091803921, ,2,3,1,0,0,0,2
140702091833021, ,2,4,1,1,0,0,2
140702091851021, ,99,495,99,99,99,99,99
140702101512321, ,6,2,1,1,0,0,0
140702101512821, ,0,1,1,0,0,0,0
140702101535021, ,4,99,99,0,0,0,0
140702101551721, ,99,495,99,99,99,99,99
140702101561321, ,99,1,1,0,0,0,0
140702101562521, ,4,1,1,0,0,0,0
140702101563621, ,0,5,1,0,2,0,2
140702101564221, ,0,3,1,0,0,2,0
140702101583121, ,0,495,99,99,99,99,99
140702101594021, ,0,1,1,0,0,0,0
140702101610221, ,99,495,99,99,99,99,99
140702101610821, ,99,99,99,0,0,0,0
140702101614521, ,4,1,0,0,1,0,0
140702111343021, ,4,1,0,0,1,0,0
140702111371721, ,4,0,0,0,0,0,0
140702111391521, ,99,495,99,99,99,99,99
140702111402521, ,0,99,99,0,0,0,0
140702111403621, ,0,5,1,0,0,2,2
140702111422021, ,4,1,1,0,0,0,0
140702111440521, ,2,1,1,0,0,0,0
140702121621821, ,0,99,99,0,0,0,0
140702121622421, ,0,3,1,0,0,0,2
140702121623721, ,4,4,1,1,0,0,2
140702121624221, ,99,99,99,0,0,0,0
140702121653521, ,4,4,1,1,0,0,2
140702121662421, ,99,7,1,0,2,2,2
140702121681121, ,4,5,1,1,1,0,2
140702121683521, ,0,6,1,0,1,2,2
140702121714321, ,4,3,0,0,1,0,2
140702121724521, ,4,3,0,0,1,0,2
140702131011621, ,0,1,1,0,0,0,0
140702131022821, ,0,0,0,0,0,0,0
140702171160621, ,4,2,0,0,0,2,0
140702191022021, ,4,99,99,0,0,0,0
140702191022121, ,99,0,0,0,0,0,0
140702191041521, ,4,3,1,0,0,0,2
140702191043221, ,4,3,0,1,0,0,2
140702201992721, ,0,1,1,0,0,0,0
140702211232321, ,4,495,99,99,99,99,99
140702211240121, ,99,495,99,99,99,99,99
140702221212821, ,0,1,1,0,0,0,0
140729021980521, ,6,4,1,1,0,0,2
140729041462021, ,4,99,99,0,0,0,0
140729041481721, ,2,1,1,0,0,0,0
140729041485321, ,0,99,99,0,0,0,0
140729041490421, ,2,99,99,0,0,0,0
140729041491621, ,99,0,0,0,0,0,0
140729051781621, ,6,3,0,0,1,0,2
140729051781721, ,99,99,99,0,0,0,0
140729061642521, ,4,2,1,1,0,0,0
140729061660721, ,0,99,99,0,0,0,0
140729071010221, ,4,3,1,0,0,0,2
140702201001221, ,2,99,99,0,0,0,0
140702201011321, ,6,1,1,0,0,0,0
140702201011921, ,99,495,99,99,99,99,99
140702201013721, ,99,99,99,0,0,0,0
140702201990221, ,4,0,0,0,0,0,0
140702201990321, ,0,495,99,99,99,99,99
140702151061621, ,99,495,99,99,99,99,99
140702151063421, ,99,99,99,0,0,0,0
140702151072221, ,99,495,99,99,99,99,99
140702151080221, ,99,495,99,99,99,99,99
140702151080921, ,99,495,99,99,99,99,99
140702161541321, ,99,495,99,99,99,99,99
140702161552521, ,99,495,99,99,99,99,99
140702161562321, ,99,99,99,0,0,0,0
140702161563521, ,4,3,0,0,1,0,2
140702171112721, ,6,1,1,0,0,0,0
140702171113821, ,99,99,99,0,0,0,0
140702171141621, ,0,495,99,99,99,99,99
140702171141721, ,99,1,1,0,0,0,0
110107081082421, ,2,4,1,0,1,0,2
110107091030321, ,99,99,99,0,0,0,0
110107091040421, ,99,1,0,0,1,0,0
110107101010621, ,4,3,1,0,0,0,2
110107101012521, ,6,8,1,1,2,2,2
110107101041221, ,0,3,1,0,0,0,2
110107101051221, ,99,495,99,99,99,99,99
110107101060121, ,4,1,0,0,1,0,0
110107101061921, ,0,7,1,0,2,2,2
110107101063021, ,4,3,1,0,0,0,2
110107101063121, ,4,3,1,0,0,0,2
110107101080221, ,4,6,1,0,1,2,2
110107121011121, ,4,6,1,1,0,2,2
110107121021921, ,2,1,1,0,0,0,0
110107121042421, ,2,495,99,99,99,99,99
110107131030421, ,0,1,1,0,0,0,0
110107151023921, ,2,1,1,0,0,0,0
110107151030621, ,6,4,1,0,1,0,2
110107151050421, ,2,1,0,0,1,0,0
110107151060721, ,2,5,1,0,0,2,2
140702011532221, ,0,1,1,0,0,0,0
140702011533521, ,0,3,1,0,0,0,2
140702011542521, ,6,5,1,1,1,0,2
140702011551021, ,6,8,1,1,2,2,2
140702011554721, ,2,0,0,0,0,0,0
140702011560821, ,2,0,0,0,0,0,0
140702011563221, ,4,1,1,0,0,0,0
140702011570221, ,99,495,99,99,99,99,99
140702011570321, ,4,7,1,0,2,2,2
140702041040821, ,4,0,0,0,0,0,0
140702041045121, ,99,495,99,99,99,99,99
140702041072821, ,0,495,99,99,99,99,99
140702041074021, ,4,495,99,99,99,99,99
140702041075321, ,99,0,0,0,0,0,0
140702041084821, ,4,1,0,1,0,0,0
140702041090821, ,99,0,0,0,0,0,0
140702061842821, ,4,1,1,0,0,0,0
140702061873121, ,0,3,1,0,0,2,0
330300291011521, ,4,3,1,0,0,0,2
330300291012021, ,99,0,0,0,0,0,0
330300291013221, ,4,3,0,0,1,0,2
330300301120221, ,6,3,1,0,0,0,2
330300311021521, ,4,5,1,0,0,2,2
330300281084621, ,99,495,99,99,99,99,99
330300281120121, ,4,4,1,0,1,0,2
330300281121221, ,6,3,1,0,0,0,2
330300281172621, ,6,495,99,99,99,99,99
330300281173321, ,99,99,99,0,0,0,0
330300251052621, ,4,99,99,0,0,0,0
330300251053921, ,4,5,1,0,2,0,2
330300251121621, ,4,99,99,0,0,0,0
330300251152821, ,6,3,1,0,0,0,2
330300251154121, ,6,4,1,1,0,0,2
330300251161721, ,2,1,1,0,0,0,0
330300321021621, ,99,495,99,99,99,99,99
330300321040321, ,99,99,99,0,0,0,0
330300331061221, ,0,3,1,0,0,0,2
330300331063721, ,4,0,0,0,0,0,0
330300331141021, ,0,5,1,0,0,2,2
330300331142921, ,4,1,1,0,0,0,0
330300331151121, ,4,1,1,0,0,0,0
330300331161121, ,0,3,1,0,0,0,2
6, ,99,495,99,99,99,99,99
110107041083421, ,6,495,99,99,99,99,99
110107041093021, ,4,5,1,0,2,0,2
110107041113621, ,6,4,1,0,1,0,2
110107051012021, ,4,3,0,0,1,0,2
110107051012721, ,0,2,0,0,0,2,0
110107061043021, ,4,2,1,0,1,0,0
110107061061921, ,0,3,1,0,0,0,2
110107061081721, ,0,2,0,0,0,0,2
110107061082221, ,2,2,1,1,0,0,0
110107071011621, ,0,5,1,0,2,0,2
110107071012321, ,2,6,1,0,1,2,2
110107051040421, ,4,4,0,1,1,0,2
110107051044121, ,4,99,99,0,0,0,0
110107041062021, ,4,8,1,1,2,2,2
140702011573921, ,4,0,0,0,0,0,0
140702011582321, ,4,3,1,0,0,0,2
140702011600221, ,99,495,99,99,99,99,99
140702011602721, ,4,4,1,0,1,0,2
140702021021321, ,99,99,99,0,0,0,0
110107081012121, ,4,6,1,1,0,2,2
110107081012721, ,0,6,0,1,1,2,2
110107081013821, ,2,4,1,0,1,0,2
110107081030621, ,0,3,0,0,1,0,2
110107081031921, ,4,99,99,0,0,0,0
110107081032521, ,0,3,1,0,0,0,2
110107081040721, ,0,2,1,1,0,0,0
110107081043021, ,4,1,0,0,1,0,0
110107081060721, ,4,7,1,0,2,2,2
110107081070821, ,0,4,0,0,0,2,2
110107081073221, ,4,5,0,0,1,2,2
110107121033821, ,2,3,1,0,0,0,2
110107131010921, ,4,6,1,0,1,2,2
110107131013221, ,2,3,0,0,1,0,2
110107131020721, ,2,495,99,99,99,99,99
110107141032221, ,2,3,0,0,1,0,2
110107141032321, ,4,3,1,0,0,0,2
110107141033521, ,0,6,1,1,2,0,2
110107151022121, ,4,4,1,0,1,0,2
110107151023221, ,0,0,0,0,0,0,0
110107151031921, ,4,4,1,0,1,0,2
110107151033021, ,0,5,1,0,2,0,2
110107151033721, ,4,3,0,0,1,0,2
110107151041521, ,0,1,0,0,1,0,0
110107151052921, ,2,6,1,0,1,2,2
110107151053521, ,4,3,1,0,0,0,2
140702011532321, ,4,0,0,0,0,0,0
140702011541321, ,4,99,99,0,0,0,0
140702011543121, ,99,495,99,99,99,99,99
140702011553521, ,4,99,99,0,0,0,0
140702011561521, ,99,495,99,99,99,99,99
140702041042721, ,99,495,99,99,99,99,99
140702041074121, ,0,3,1,0,0,2,0
140702041092621, ,99,495,99,99,99,99,99
140702061870121, ,4,4,1,0,1,0,2
140702071282221, ,2,3,1,0,0,2,0
140702071282921, ,4,99,99,0,0,0,0
140702071284721, ,0,3,1,0,0,2,0
140702071291621, ,99,99,99,0,0,0,0
140702071292321, ,0,0,0,0,0,0,0
140702071302221, ,2,3,1,0,0,2,0
140702071321521, ,4,4,1,0,1,0,2
140702071323221, ,6,6,1,0,1,2,2
140702071334521, ,0,1,0,0,1,0,0
140702081864721, ,4,3,1,0,0,0,2
140702081871721, ,4,4,1,1,0,0,2
140702081890921, ,2,495,99,99,99,99,99
140702081913221, ,4,3,1,0,0,0,2
140702051570421, ,0,4,1,0,1,0,2
140702051572221, ,4,0,0,0,0,0,0
140702051580521, ,4,99,99,0,0,0,0
140702051584021, ,99,5,1,0,2,0,2
140729081600821, ,0,1,1,0,0,0,0
140729081604421, ,0,1,0,0,1,0,0
140729081610121, ,4,4,1,1,0,0,2
140729081613721, ,99,99,99,0,0,0,0
140729081641521, ,0,495,99,99,99,99,99
140729081642021, ,4,5,1,0,0,2,2
140729081644521, ,2,1,1,0,0,0,0
140729081653721, ,6,99,99,0,0,0,0
140729081654321, ,0,1,1,0,0,0,0
140729081681421, ,99,99,99,0,0,0,0
140729081682721, ,99,0,0,0,0,0,0
140729081683321, ,99,495,99,99,99,99,99
140729081691821, ,99,495,99,99,99,99,99
140729081692521, ,99,495,99,99,99,99,99
140729081693021, ,99,99,99,0,0,0,0
140729091352421, ,4,4,1,0,1,0,2
140729091360821, ,99,0,0,0,0,0,0
140729091370421, ,0,99,99,0,0,0,0
140729091381521, ,4,99,99,0,0,0,0
140729101370621, ,4,3,1,0,0,0,2
140729101401621, ,0,4,0,1,1,0,2
140729101424321, ,99,99,99,0,0,0,0
140729111182721, ,99,99,99,0,0,0,0
140729111190421, ,99,99,99,0,0,0,0
140729131373221, ,4,5,1,0,0,2,2
310101021052321, ,4,4,1,0,1,0,2
310101021080121, ,99,99,99,0,0,0,0
310101031020321, ,2,4,0,1,1,0,2
310101031030221, ,4,4,1,1,0,0,2
310101061012621, ,6,6,1,0,1,2,2
310101061022521, ,0,495,99,99,99,99,99
310101061032321, ,2,1,1,0,0,0,0
310101071011821, ,4,6,1,0,1,2,2
310101071032321, ,99,495,99,99,99,99,99
310101071052021, ,99,99,99,0,0,0,0
310101071070521, ,6,3,1,0,0,0,2
310101081010621, ,4,3,1,0,0,0,2
310101081011921, ,99,1,1,0,0,0,0
310101081061621, ,0,3,1,0,0,0,2
330300011033621, ,99,99,99,0,0,0,0
330300011043421, ,0,1,1,0,0,0,0
310101031030921, ,4,5,1,1,1,0,2
310101031032621, ,4,99,99,0,0,0,0
310101031040421, ,6,3,0,0,1,0,2
310101031050921, ,4,6,1,0,1,2,2
310101041021921, ,6,5,1,0,0,2,2
310101041040521, ,99,495,99,99,99,99,99
310101041041021, ,0,0,0,0,0,0,0
310101051032021, ,4,3,1,0,0,0,2
310101051052521, ,4,5,1,0,0,2,2
310101051053021, ,4,1,1,0,0,0,0
310101051060821, ,6,4,0,1,1,0,2
140729181774221, ,0,495,99,99,99,99,99
140729181774321, ,0,1,1,0,0,0,0
140729181780521, ,2,1,1,0,0,0,0
140729181782321, ,4,3,1,0,0,0,2
140729181782821, ,0,0,0,0,0,0,0
310101011012821, ,2,0,0,0,0,0,0
310101011013521, ,4,6,1,1,2,0,2
310101011053621, ,2,4,1,1,0,0,2
310101011060721, ,0,1,1,0,0,0,0
310101021043421, ,4,6,0,1,1,2,2
330300081142621, ,4,5,1,0,0,2,2
330300091012721, ,0,1,0,0,1,0,0
330300091101221, ,4,3,1,0,0,0,2
330300091102421, ,4,6,1,0,1,2,2
330300101011221, ,0,1,1,0,0,0,0
330300101011321, ,2,2,1,0,1,0,0
330300101012521, ,0,1,1,0,0,0,0
330300011110521, ,2,3,0,0,1,0,2
330300011131421, ,4,1,1,0,0,0,0
330300021070921, ,2,99,99,0,0,0,0
330300021080621, ,4,4,1,0,1,0,2
330300021083021, ,0,1,0,0,1,0,0
330300021110921, ,6,1,1,0,0,0,0
330300021114521, ,4,1,1,0,0,0,0
330300021121621, ,2,495,99,99,99,99,99
330300041040421, ,99,495,99,99,99,99,99
330300041040521, ,0,5,1,0,0,2,2
330300041041721, ,4,3,1,0,0,0,2
330300041102321, ,2,3,1,0,0,2,0
330300041103421, ,0,3,1,0,0,0,2
330300041104121, ,4,3,1,0,0,0,2
330300041110221, ,2,495,99,99,99,99,99
330300041110921, ,4,3,1,0,0,0,2
330300041111421, ,4,4,1,1,0,0,2
330300041112621, ,2,4,1,1,0,0,2
330300051080921, ,4,2,0,0,0,2,0
330300051082021, ,4,1,0,0,1,0,0
330300051083921, ,99,99,99,0,0,0,0
330300051084421, ,0,99,99,0,0,0,0
330300051100821, ,4,6,1,1,2,0,2
330300051102121, ,0,2,0,1,1,0,0
330300051102721, ,4,2,1,1,0,0,0
330300051110821, ,2,4,1,1,0,0,2
330300061052621, ,99,99,99,0,0,0,0
330300061052721, ,0,1,1,0,0,0,0
330300061074421, ,99,99,99,0,0,0,0
330300071043921, ,6,4,1,1,0,0,2
330300071050221, ,0,3,0,0,1,0,2
330300071070221, ,4,3,0,0,1,0,2
330300071094321, ,4,1,1,0,0,0,0
330300071122621, ,99,495,99,99,99,99,99
330300071123821, ,0,1,1,0,0,0,0
330300071124521, ,4,4,1,1,0,0,2
330300081030321, ,6,5,1,1,1,0,2
330300081051521, ,4,3,0,0,1,0,2
330300081123021, ,4,0,0,0,0,0,0
330300081124921, ,4,1,1,0,0,0,0
330300081141521, ,6,5,1,1,1,0,2
330300081142021, ,2,2,1,1,0,0,0
330300121101021, ,4,1,1,0,0,0,0
330300121101121, ,6,4,1,0,1,0,2
330300121103521, ,6,3,1,0,0,0,2
330300121115021, ,99,495,99,99,99,99,99
330300121153721, ,4,3,1,0,0,0,2
330300141103821, ,4,5,1,1,1,0,2
330300141133221, ,4,1,0,0,1,0,0
330300141151821, ,2,5,1,1,1,0,2
330300141153121, ,0,3,0,0,1,0,2
330300141190121, ,4,495,99,99,99,99,99
330300141190621, ,99,495,99,99,99,99,99
330300141193621, ,4,7,1,0,2,2,2
330300141194321, ,0,495,99,99,99,99,99
330300141194921, ,99,495,99,99,99,99,99
330300151083021, ,0,1,1,0,0,0,0
330300151090321, ,2,1,0,0,1,0,0
330300151091421, ,2,1,1,0,0,0,0
330300151091521, ,0,4,1,0,1,0,2
330300151092021, ,0,4,1,0,1,0,2
330300151092721, ,2,4,1,0,1,0,2
330300151093321, ,2,1,1,0,0,0,0
330300151094521, ,4,1,1,0,0,0,0
330300151095021, ,0,1,1,0,0,0,0
330300151103821, ,4,5,1,1,1,0,2
330300151110321, ,4,1,0,0,1,0,0
330300151112621, ,4,4,1,1,0,0,2
330300151113321, ,99,99,99,0,0,0,0
330300151115121, ,4,4,1,1,0,0,2
330300151131121, ,4,4,1,0,1,0,2
330300151132921, ,0,1,0,0,1,0,0
330300151135421, ,4,5,1,1,1,0,2
330300151151321, ,4,3,1,0,0,0,2
330300151154321, ,2,495,99,99,99,99,99
330300161010421, ,4,1,1,0,0,0,0
330300131052921, ,4,4,1,1,0,0,2
330300131053421, ,6,3,1,0,0,0,2
330300131054621, ,0,6,1,0,1,2,2
330300131081121, ,2,4,1,1,0,0,2
330300131081621, ,2,4,1,1,0,0,2
330300131083421, ,4,4,1,1,0,0,2
330300131083521, ,4,4,1,0,1,0,2
330300131084621, ,6,3,1,0,0,0,2
330300101043821, ,99,99,99,0,0,0,0
330300101052021, ,99,495,99,99,99,99,99
330300111040121, ,4,495,99,99,99,99,99
330300111044221, ,99,99,99,0,0,0,0
330300111050421, ,4,495,99,99,99,99,99
330300111052321, ,0,1,1,0,0,0,0
330300111053521, ,99,99,99,0,0,0,0
330300111054121, ,99,1,1,0,0,0,0
330300111083921, ,4,1,1,0,0,0,0
330300111123321, ,0,1,1,0,0,0,0
330300121021021, ,99,495,99,99,99,99,99
330300161011121, ,99,99,99,0,0,0,0
330300161032021, ,4,3,1,0,0,0,2
330300161032121, ,4,4,1,0,1,0,2
330300161032721, ,0,3,0,1,0,0,2
330300161033221, ,4,1,1,0,0,0,0
330300161093221, ,6,495,99,99,99,99,99
330300171020221, ,99,495,99,99,99,99,99
330300181010921, ,4,1,0,0,1,0,0
330300181031121, ,6,99,99,0,0,0,0
330300181033521, ,0,1,1,0,0,0,0
330300181081421, ,99,99,99,0,0,0,0
330300181092021, ,0,3,1,0,0,0,2
330300191052621, ,6,4,1,1,0,0,2
330300191060921, ,0,3,1,0,0,2,0
330300191073321, ,2,6,1,0,1,2,2
330300191080321, ,0,3,1,0,0,0,2
330300191082721, ,4,3,1,0,0,2,0
330300201012321, ,4,3,1,0,0,0,2
330300201031121, ,0,1,0,0,1,0,0
330300201034121, ,2,1,1,0,0,0,0
330300201034621, ,99,0,0,0,0,0,0
330300201061421, ,4,5,1,1,1,0,2
330300201063821, ,0,4,1,1,0,0,2
330300201113421, ,6,3,0,0,1,0,2
330300201131521, ,4,495,99,99,99,99,99
330300211012621, ,0,1,0,1,0,0,0
330300211051321, ,2,1,0,0,1,0,0
330300221011521, ,99,495,99,99,99,99,99
330300221044221, ,0,3,1,0,0,2,0
330300221070521, ,4,4,1,1,0,0,2
330300221093521, ,99,495,99,99,99,99,99
330300221094721, ,0,0,0,0,0,0,0
330300221144121, ,0,1,1,0,0,0,0
330300221145221, ,99,99,99,0,0,0,0
330300221223121, ,99,495,99,99,99,99,99
330300231260321, ,0,0,0,0,0,0,0
330300231262021, ,99,495,99,99,99,99,99
330300271120221, ,4,1,1,0,0,0,0
330300281191721, ,4,1,0,0,1,0,0
330300281200121, ,0,1,1,0,0,0,0
330300281201921, ,99,495,99,99,99,99,99
330300281202521, ,99,99,99,0,0,0,0
330300281204921, ,99,495,99,99,99,99,99
110107051051521, ,2,3,1,0,0,0,2
110107051052121, ,6,5,1,0,2,0,2
110107051060921, ,0,3,1,0,0,0,2
110107061021521, ,6,495,99,99,99,99,99
110107021031321, ,4,5,1,1,1,0,2
110107021033021, ,6,5,1,1,1,0,2
110107021041221, ,2,1,1,0,0,0,0
110107021043721, ,6,4,1,1,0,0,2
110107031020621, ,4,3,1,0,0,0,2
110107031021321, ,2,5,1,0,0,2,2
110107031023121, ,4,4,0,1,1,0,2
110107031032321, ,4,4,1,1,0,0,2
110107041050821, ,4,4,1,1,0,0,2
110107041060221, ,6,4,1,1,0,0,2
110107041071121, ,4,495,99,99,99,99,99
110107041073421, ,6,3,1,0,0,0,2
140702011583421, ,0,5,1,1,1,0,2
140702021021821, ,0,4,1,0,1,0,2
140702021023021, ,6,99,99,0,0,0,0
140702021024821, ,4,0,0,0,0,0,0
140702021024921, ,4,1,1,0,0,0,0
140702021030921, ,4,4,1,0,1,0,2
110107081053121, ,99,0,0,0,0,0,0
110107081061921, ,2,4,1,1,0,0,2
110107081072021, ,99,3,0,0,1,0,2
110107081072721, ,2,3,1,0,0,0,2
110107081081321, ,4,7,1,0,2,2,2
110107081081921, ,2,1,0,0,1,0,0
110107091011321, ,99,99,99,0,0,0,0
110107091011821, ,99,495,99,99,99,99,99
110107091031521, ,99,99,99,0,0,0,0
110107101021321, ,4,4,1,0,1,0,2
110107101023121, ,4,3,1,0,0,0,2
110107101061221, ,0,4,1,1,0,0,2
110107101070821, ,4,495,99,99,99,99,99
110107101081521, ,2,2,1,1,0,0,0
110107101082021, ,4,4,1,1,0,0,2
110107101083321, ,4,3,0,0,1,0,2
330300021084221, ,0,3,1,0,0,0,2
330300021110321, ,99,99,99,0,0,0,0
330300021121021, ,6,2,1,1,0,0,0
330300021121121, ,4,4,1,1,0,0,2
330300021122321, ,4,99,99,0,0,0,0
330300021124121, ,99,1,1,0,0,0,0
330300031010421, ,99,99,99,0,0,0,0
330300031012221, ,2,0,0,0,0,0,0
330300031020721, ,99,99,99,0,0,0,0
330300041044121, ,0,3,1,0,0,0,2
330300041072221, ,99,99,99,0,0,0,0
330300041110821, ,2,4,1,1,0,0,2
330300051081421, ,4,3,1,0,0,0,2
330300051083321, ,99,495,99,99,99,99,99
330300051112621, ,2,3,1,0,0,0,2
330300051112721, ,0,3,1,1,1,0,0
330300061050821, ,2,4,1,1,0,2,0
330300061054421, ,2,5,1,0,0,2,2
330300061073821, ,99,495,99,99,99,99,99
330300071040921, ,99,0,0,0,0,0,0
330300071072121, ,4,1,1,0,0,0,0
330300071120921, ,0,3,1,0,0,0,2
330300071123221, ,4,1,1,0,0,0,0
330300081030821, ,4,99,99,0,0,0,0
330300081033221, ,2,1,0,0,1,0,0
330300081052021, ,4,3,1,0,0,0,2
330300081054421, ,4,5,1,0,0,2,2
330300081101321, ,4,4,1,1,0,0,2
330300081121821, ,6,3,1,0,0,0,2
330300081124321, ,2,1,1,0,0,0,0
330300121033721, ,4,99,99,0,0,0,0
330300121100421, ,2,4,1,1,0,0,2
330300121103421, ,99,99,99,0,0,0,0
330300121104121, ,0,0,0,0,0,0,0
330300121113821, ,0,2,1,1,0,0,0
330300121153021, ,99,495,99,99,99,99,99
330300141100921, ,0,5,1,0,0,2,2
330300141120721, ,99,495,99,99,99,99,99
110107121012221, ,2,6,1,0,1,2,2
110107121020121, ,4,3,0,0,1,0,2
110107121030921, ,4,99,99,0,0,0,0
110107121032721, ,99,495,99,99,99,99,99
140702051602921, ,4,4,1,0,1,2,0
140702061830921, ,0,495,99,99,99,99,99
140702061833221, ,99,495,99,99,99,99,99
140702021041521, ,2,4,1,0,1,0,2
140702021042621, ,4,3,1,0,0,0,2
140702021043821, ,0,3,1,0,0,2,0
140702031070721, ,0,0,0,0,0,0,0
140702031072421, ,99,495,99,99,99,99,99
140702031073121, ,4,99,99,0,0,0,0
140702031093621, ,4,4,1,0,1,0,2
140702031121221, ,4,4,1,0,1,0,2
140702031122421, ,4,0,0,0,0,0,0
140702041031821, ,99,495,99,99,99,99,99
140702131024121, ,99,99,99,0,0,0,0
140702131042621, ,0,1,1,0,0,0,0
140702131043221, ,0,0,0,0,0,0,0
140702131050721, ,4,495,99,99,99,99,99
140702141091121, ,4,3,1,0,0,0,2
140702141092821, ,4,1,1,0,0,0,0
140702081920321, ,4,3,0,0,1,0,2
140702081922021, ,0,0,0,0,0,0,0
140702081940121, ,4,0,0,0,0,0,0
140702081940721, ,0,2,1,0,1,0,0
140702081944821, ,0,1,0,0,1,0,0
140702091802021, ,2,4,1,0,1,0,2
140702091820821, ,99,99,99,0,0,0,0
140702101511721, ,4,4,1,1,0,0,2
140702101530221, ,99,99,99,0,0,0,0
140702101533321, ,99,99,99,0,0,0,0
140702101554721, ,0,495,99,99,99,99,99
140702101583721, ,2,495,99,99,99,99,99
140702101591721, ,99,99,99,0,0,0,0
140702101611521, ,4,6,1,0,1,2,2
140702101613821, ,2,3,0,0,1,0,2
140702111341321, ,99,99,99,0,0,0,0
140702111371121, ,0,495,99,99,99,99,99
140702111372321, ,2,3,1,0,0,0,2
140702111390221, ,4,1,1,0,0,0,0
140702111392721, ,6,4,1,0,1,0,2
140702111401921, ,0,1,1,0,0,0,0
140702111420321, ,2,1,1,0,0,0,0
140702111441721, ,99,495,99,99,99,99,99
140702121620721, ,4,1,0,0,1,0,0
140702121623021, ,0,1,1,0,0,0,0
140702121651021, ,4,4,1,1,0,0,2
140702121654021, ,4,5,1,0,0,2,2
140702121654121, ,4,4,1,0,1,0,2
140702121654721, ,6,3,0,0,1,0,2
140702121661921, ,4,1,1,0,0,0,0
140702121663021, ,0,3,1,0,0,2,0
140702121664921, ,4,1,1,0,0,0,0
140702121682221, ,4,4,1,1,0,0,2
140702121682921, ,0,1,1,0,0,0,0
140702131012921, ,4,4,1,0,1,0,2
140702131021121, ,0,1,0,0,1,0,0
140702191020921, ,2,1,1,0,0,0,0
140702191021521, ,0,3,1,0,0,0,2
140702191042621, ,4,3,0,0,1,0,2
140702191053921, ,2,2,1,1,0,0,0
140702221210421, ,99,5,1,0,0,2,2
140702221211121, ,99,99,99,0,0,0,0
140702221213421, ,99,495,99,99,99,99,99
140729011011021, ,2,2,0,0,0,2,0
140729021003321, ,99,0,0,0,0,0,0
